id,user,transaction_date,sales_amount,join_date,region,,
50239,786,2016-03-28,12.27,2009-11-17,B,,
50240,869,2016-03-28,30.98,2010-06-28,C,,
50241,3232,2016-03-28,30.16,2015-12-15,B,,
50242,2369,2016-03-28,9.96,2016-03-28,I,,
50243,933,2016-03-28,674.18,2014-11-12,N,,
50244,4690,2016-03-28,49.75,2013-10-30,C,,
50245,5680,2016-03-28,45.03,2014-11-08,A,,
50246,4718,2016-03-28,29.08,2014-11-08,N,,
50247,57,2016-03-29,3.69,2013-11-14,B,,
50248,53,2016-03-29,49.92,2000-03-23,B,,
50249,877,2016-03-29,45.00,2012-11-02,J,,
50250,494,2016-03-29,63.51,2004-09-09,B,,
50251,1731,2016-03-29,31.47,2013-02-10,L,,
50252,3305,2016-03-29,39.26,2013-10-26,C,,
50253,3466,2016-03-29,8.20,2016-03-29,B,,
50254,3466,2016-03-29,14.75,2016-03-29,B,,
50255,2487,2016-03-29,14.33,2015-08-07,C,,
50256,2837,2016-03-29,23.26,2013-07-10,C,,
50257,3847,2016-03-29,16.65,2013-07-02,A,,
50258,2871,2016-03-29,23.67,2013-07-01,G,,
50259,4175,2016-03-29,0.82,2013-10-30,F,,
50260,4184,2016-03-29,35.98,2014-03-21,C,,
50261,3740,2016-03-29,13.84,2013-08-01,I,,
50262,4485,2016-03-29,46.49,2014-03-21,A,,
50263,4762,2016-03-29,23.55,2014-03-21,D,,
50264,7030,2016-03-29,19.51,2012-05-17,P,,
50265,7605,2016-03-29,5.16,2015-03-25,M,,
50266,8113,2016-03-29,8.11,2016-01-23,C,,
50267,9619,2016-03-29,3.28,2016-03-29,C,,
50268,9220,2016-03-29,8.11,2016-02-06,B,,
50269,8713,2016-03-29,50.00,2010-08-16,H,,
50270,8937,2016-03-29,21.72,2013-04-30,M,,
50271,165,2016-03-30,7.30,2009-09-28,A,,
50272,10,2016-03-30,26.96,2001-01-01,C,,
50273,24,2016-03-30,25.33,2008-02-28,J,,
50274,747,2016-03-30,9.42,2001-07-12,O,,
50275,1512,2016-03-30,42.87,2013-07-02,C,,
50276,3596,2016-03-30,51.56,2014-10-01,C,,
50277,2221,2016-03-30,72.15,2013-07-01,I,,
50278,4559,2016-03-30,26.89,2013-10-30,P,,
50279,4271,2016-03-30,20.49,2015-01-17,I,,
50280,5013,2016-03-30,74.51,2014-01-31,I,,
50281,3383,2016-03-30,39.26,2013-07-02,I,,
50282,4762,2016-03-30,73.40,2014-03-21,D,,
50283,6695,2016-03-30,25.01,2007-01-21,G,,
50284,4762,2016-03-30,81.56,2014-03-21,D,,
50285,4977,2016-03-30,31.07,2013-12-20,B,,
50286,6996,2016-03-30,2.95,2015-10-29,C,,
50287,9946,2016-03-30,41.80,2016-03-30,B,,
50288,360,2016-03-31,13.09,2009-06-26,M,,
50289,60,2016-03-31,10.57,2010-03-23,C,,
50290,495,2016-03-31,87.54,2010-10-02,J,,
50291,555,2016-03-31,15.16,2007-06-13,I,,
50292,136,2016-03-31,13.10,2011-07-31,C,,
50293,445,2016-03-31,6.15,2012-09-07,C,,
50294,1288,2016-03-31,12.21,2013-11-14,M,,
50295,2064,2016-03-31,53.14,2013-03-30,D,,
50296,830,2016-03-31,35.66,2010-06-08,B,,
50297,933,2016-03-31,42.15,2014-11-12,N,,
50298,2100,2016-03-31,61.94,2014-08-12,I,,
50299,764,2016-03-31,55.84,2013-05-09,I,,
50300,3301,2016-03-31,22.05,2016-03-31,B,,
50301,3719,2016-03-31,32.52,2016-03-19,C,,
50302,2396,2016-03-31,18.43,2013-09-06,D,,
50303,2471,2016-03-31,82.30,2013-08-21,O,,
50304,2297,2016-03-31,14.60,2013-07-02,N,,
50305,5552,2016-03-31,84.34,2014-01-09,F,,
50306,4008,2016-03-31,48.65,2013-08-21,B,,
50307,5866,2016-03-31,81.16,2014-01-29,D,,
50308,6637,2016-03-31,8.20,2014-12-17,P,,
50309,7155,2016-03-31,65.42,2014-04-26,A,,
50310,5128,2016-03-31,82.72,2013-06-22,A,,
50311,8193,2016-03-31,20.48,2016-03-31,C,,
50312,9239,2016-03-31,52.38,2009-08-21,G,,
50313,1387,2016-04-01,10.24,2013-07-02,B,,
50314,495,2016-04-01,142.31,2010-10-02,J,,
50315,28,2016-04-01,15.97,2011-04-16,J,,
50316,1967,2016-04-01,16.31,2013-11-22,I,,
50317,1538,2016-04-01,128.78,2015-03-03,C,,
50318,1581,2016-04-01,72.89,2013-07-01,L,,
50319,3567,2016-04-01,3.22,2013-07-25,A,,
50320,3290,2016-04-01,66.23,2016-02-27,C,,
50321,1756,2016-04-01,132.28,2013-07-01,G,,
50322,1756,2016-04-01,67.95,2013-07-01,G,,
50323,2990,2016-04-01,15.97,2013-07-01,H,,
50324,3567,2016-04-01,175.50,2013-07-25,A,,
50325,3066,2016-04-01,52.38,2013-07-01,G,,
50326,4393,2016-04-01,21.96,2014-03-21,I,,
50327,3636,2016-04-01,17.61,2013-07-25,S,,
50328,4820,2016-04-01,32.90,2014-01-09,M,,
50329,5719,2016-04-01,18.77,2013-10-04,M,,
50330,6021,2016-04-01,75.33,2014-05-11,H,,
50331,6252,2016-04-01,43.83,2014-05-30,A,,
50332,5611,2016-04-01,38.94,2013-12-03,M,,
50333,5919,2016-04-01,38.24,2013-12-03,S,,
50334,6920,2016-04-01,13.04,2013-12-10,I,,
50335,7318,2016-04-01,22.05,2014-09-26,L,,
50336,5850,2016-04-01,151.41,2005-03-05,B,,
50337,7307,2016-04-01,17.95,2014-10-21,F,,
50338,6894,2016-04-01,33.54,2005-11-16,D,,
50339,6814,2016-04-01,58.23,2016-03-15,I,,
50340,4218,2016-04-01,62.13,2015-02-05,C,,
50341,6557,2016-04-01,27.79,2014-10-24,B,,
50342,6946,2016-04-01,22.71,2014-04-17,G,,
50343,6781,2016-04-01,100.29,2011-01-18,C,,
50344,7841,2016-04-01,220.90,2013-02-15,G,,
50345,7515,2016-04-01,120.07,2015-10-22,C,,
50346,7971,2016-04-01,32.70,2011-11-29,I,,
50347,123,2016-04-02,25.24,2002-10-25,B,,
50348,43,2016-04-02,13.85,2002-08-21,B,,
50349,386,2016-04-02,17.95,2002-10-08,B,,
50350,18,2016-04-02,94.60,2004-07-24,I,,
50351,300,2016-04-02,41.63,2008-10-05,C,,
50352,168,2016-04-02,56.41,2003-09-17,H,,
50353,207,2016-04-02,84.11,2011-01-29,B,,
50354,547,2016-04-02,13.93,2010-05-08,M,,
50355,1453,2016-04-02,47.96,2014-12-20,M,,
50356,207,2016-04-02,55.28,2011-01-29,B,,
50357,361,2016-04-02,0.00,2010-07-18,B,,
50358,1260,2016-04-02,20.81,2003-01-03,B,,
50359,1674,2016-04-02,98.22,2015-04-18,C,,
50360,361,2016-04-02,19.67,2010-07-18,B,,
50361,1713,2016-04-02,19.67,2003-01-04,B,,
50362,872,2016-04-02,70.49,2012-10-03,C,,
50363,1370,2016-04-02,38.03,2012-07-16,B,,
50364,1653,2016-04-02,21.28,2014-06-19,C,,
50365,738,2016-04-02,60.90,2011-06-11,C,,
50366,1593,2016-04-02,30.32,2012-10-17,B,,
50367,2601,2016-04-02,55.67,2014-11-17,C,,
50368,1453,2016-04-02,41.04,2014-12-20,M,,
50369,2777,2016-04-02,37.64,2012-01-13,B,,
50370,1153,2016-04-02,109.96,2013-06-08,C,,
50371,2977,2016-04-02,22.53,2013-09-02,C,,
50372,2117,2016-04-02,40.08,2013-07-02,I,,
50373,1542,2016-04-02,63.62,2015-10-13,C,,
50374,1161,2016-04-02,0.00,2015-01-03,J,,
50375,2443,2016-04-02,123.53,2013-07-01,G,,
50376,2023,2016-04-02,28.61,2013-07-01,S,,
50377,3198,2016-04-02,61.32,2015-04-02,B,,
50378,3706,2016-04-02,67.95,2013-06-06,A,,
50379,4004,2016-04-02,34.27,2013-07-25,S,,
50380,3715,2016-04-02,13.03,2013-12-18,G,,
50381,2025,2016-04-02,25.81,2013-05-22,C,,
50382,2990,2016-04-02,21.14,2013-07-01,H,,
50383,3569,2016-04-02,61.96,2013-07-01,S,,
50384,2363,2016-04-02,19.66,2013-11-28,D,,
50385,3649,2016-04-02,27.60,2013-11-19,C,,
50386,1972,2016-04-02,16.96,2013-07-01,A,,
50387,3242,2016-04-02,70.64,2014-03-21,I,,
50388,4357,2016-04-02,62.26,2013-07-25,D,,
50389,5198,2016-04-02,16.47,2013-07-25,I,,
50390,3733,2016-04-02,16.97,2014-03-21,E,,
50391,3649,2016-04-02,12.02,2013-11-19,C,,
50392,4657,2016-04-02,5.73,2014-03-21,G,,
50393,5189,2016-04-02,37.20,2015-03-03,C,,
50394,5862,2016-04-02,28.61,2013-10-12,I,,
50395,5705,2016-04-02,39.26,2011-04-01,C,,
50396,6853,2016-04-02,13.51,2014-01-08,M,,
50397,6555,2016-04-02,19.59,2010-10-30,P,,
50398,6870,2016-04-02,62.63,2014-11-08,C,,
50399,6422,2016-04-02,19.51,2003-07-13,C,,
50400,6154,2016-04-02,23.77,2014-04-08,G,,
50401,7404,2016-04-02,4.84,2016-04-02,S,,
50402,5270,2016-04-02,99.92,2003-02-27,L,,
50403,5957,2016-04-02,26.97,2014-03-21,H,,
50404,7673,2016-04-02,14.44,2013-04-24,Q,,
50405,7814,2016-04-02,83.69,2004-09-21,O,,
50406,7125,2016-04-02,7.30,2010-05-13,E,,
50407,6555,2016-04-02,103.42,2010-10-30,P,,
50408,8272,2016-04-02,39.10,2006-12-29,I,,
50409,6422,2016-04-02,37.31,2003-07-13,C,,
50410,7406,2016-04-02,23.60,2014-03-26,S,,
50411,8672,2016-04-02,60.57,2016-04-02,A,,
50412,8712,2016-04-02,48.93,2016-04-02,H,,
50413,8450,2016-04-02,4.02,2013-05-03,M,,
50414,9174,2016-04-02,46.12,2016-04-02,C,,
50415,8280,2016-04-02,73.36,2015-11-18,C,,
50416,8019,2016-04-02,61.74,2011-03-13,I,,
50417,9174,2016-04-02,49.28,2016-04-02,C,,
50418,340,2016-04-03,9.75,2007-04-18,E,,
50419,174,2016-04-03,27.87,1999-12-24,B,,
50420,44,2016-04-03,41.41,2001-01-01,B,,
50421,91,2016-04-03,20.63,1999-03-20,B,,
50422,1945,2016-04-03,6.55,2012-05-04,B,,
50423,1036,2016-04-03,42.72,2011-01-15,B,,
50424,991,2016-04-03,34.34,2011-01-05,O,,
50425,28,2016-04-03,42.68,2011-04-16,J,,
50426,2442,2016-04-03,1.06,2013-07-12,B,,
50427,3371,2016-04-03,37.62,2015-04-19,C,,
50428,3851,2016-04-03,34.68,2016-04-03,D,,
50429,2278,2016-04-03,28.61,2014-06-08,D,,
50430,3119,2016-04-03,19.59,2016-03-17,D,,
50431,4405,2016-04-03,90.53,2016-04-03,C,,
50432,3152,2016-04-03,30.25,2013-07-02,G,,
50433,4245,2016-04-03,109.52,2013-09-17,O,,
50434,5413,2016-04-03,44.76,2014-10-14,G,,
50435,6968,2016-04-03,19.51,2014-04-13,I,,
50436,7962,2016-04-03,101.56,2016-04-03,M,,
50437,252,2016-04-04,6.48,2003-12-17,B,,
50438,525,2016-04-04,25.98,2013-11-14,C,,
50439,478,2016-04-04,9.83,2006-06-24,H,,
50440,2409,2016-04-04,10.65,2013-06-06,P,,
50441,2622,2016-04-04,18.77,2015-07-08,C,,
50442,1580,2016-04-04,34.68,2014-11-11,P,,
50443,2736,2016-04-04,43.69,2015-06-09,C,,
50444,2582,2016-04-04,33.52,2016-02-27,M,,
50445,2210,2016-04-04,48.54,2013-06-27,C,,
50446,1580,2016-04-04,39.38,2014-11-11,P,,
50447,3793,2016-04-04,28.61,2013-07-01,G,,
50448,1820,2016-04-04,51.63,2013-07-02,C,,
50449,2660,2016-04-04,52.89,2013-06-05,I,,
50450,3649,2016-04-04,35.31,2013-11-19,C,,
50451,4151,2016-04-04,28.61,2013-07-25,G,,
50452,5697,2016-04-04,11.81,2013-10-18,H,,
50453,5810,2016-04-04,9.84,2010-02-15,C,,
50454,8967,2016-04-04,33.52,2016-04-04,H,,
50455,6206,2016-04-04,5.56,2007-07-09,B,,
50456,7948,2016-04-04,43.90,2010-05-05,O,,
50457,116,2016-04-05,15.26,2005-08-16,C,,
50458,408,2016-04-05,90.46,2009-04-10,C,,
50459,118,2016-04-05,20.50,2007-05-02,I,,
50460,43,2016-04-05,48.01,2002-08-21,B,,
50461,2291,2016-04-05,281.97,2015-02-27,C,,
50462,2417,2016-04-05,40.08,1999-12-05,B,,
50463,3512,2016-04-05,73.69,2016-04-05,C,,
50464,2153,2016-04-05,71.52,2013-07-01,S,,
50465,1972,2016-04-05,6.97,2013-07-01,A,,
50466,549,2016-04-05,21.64,2003-10-30,I,,
50467,4647,2016-04-05,13.93,2014-01-29,I,,
50468,2649,2016-04-05,11.39,2013-07-01,I,,
50469,2899,2016-04-05,91.95,2013-07-01,M,,
50470,3484,2016-04-05,28.19,2013-07-02,C,,
50471,4218,2016-04-05,36.40,2015-02-05,C,,
50472,4924,2016-04-05,35.34,2014-01-09,H,,
50473,4114,2016-04-05,14.67,2014-07-05,H,,
50474,3242,2016-04-05,45.70,2014-03-21,I,,
50475,4600,2016-04-05,55.99,2013-12-19,I,,
50476,4439,2016-04-05,15.15,2013-12-03,P,,
50477,7962,2016-04-05,15.56,2016-04-03,M,,
50478,9106,2016-04-05,17.13,2009-03-21,M,,
50479,5641,2016-04-05,52.37,2014-11-30,I,,
50480,4700,2016-04-05,1.73,2013-07-01,A,,
50481,7778,2016-04-05,26.14,2015-06-19,P,,
50482,26,2016-04-06,62.13,2003-06-18,B,,
50483,1497,2016-04-06,14.67,2015-02-07,H,,
50484,1510,2016-04-06,37.70,2016-04-06,D,,
50485,1913,2016-04-06,29.91,2016-04-06,C,,
50486,1379,2016-04-06,10.57,2012-11-06,H,,
50487,1478,2016-04-06,13.52,2011-03-27,H,,
50488,2067,2016-04-06,0.00,2013-09-02,A,,
50489,1972,2016-04-06,13.78,2013-07-01,A,,
50490,1375,2016-04-06,5.66,2014-12-02,B,,
50491,1756,2016-04-06,80.18,2013-07-01,G,,
50492,1580,2016-04-06,30.99,2014-11-11,P,,
50493,3758,2016-04-06,42.07,2016-04-06,C,,
50494,2388,2016-04-06,8.19,2015-03-08,H,,
50495,3263,2016-04-06,168.03,2013-07-25,I,,
50496,3555,2016-04-06,6.48,2014-03-21,P,,
50497,3591,2016-04-06,25.75,2013-08-20,A,,
50498,2857,2016-04-06,26.82,2013-07-01,A,,
50499,3649,2016-04-06,16.29,2013-11-19,C,,
50500,3649,2016-04-06,20.52,2013-11-19,C,,
50501,3242,2016-04-06,9.08,2014-03-21,I,,
50502,3591,2016-04-06,25.75,2013-08-20,A,,
50503,5302,2016-04-06,94.86,2014-04-11,L,,
50504,4371,2016-04-06,27.55,2013-11-04,S,,
50505,4443,2016-04-06,61.74,2013-08-21,F,,
50506,4485,2016-04-06,0.00,2014-03-21,A,,
50507,7420,2016-04-06,17.95,2014-04-30,C,,
50508,7613,2016-04-06,7.37,2010-10-22,A,,
50509,4927,2016-04-06,26.15,2013-11-26,F,,
50510,8241,2016-04-06,35.57,2016-04-06,I,,
50511,7752,2016-04-06,34.78,2015-10-16,C,,
50512,8479,2016-04-06,71.80,2016-04-06,L,,
50513,6179,2016-04-06,52.05,2015-03-01,M,,
50514,7996,2016-04-06,41.25,2015-03-18,S,,
50515,6111,2016-04-06,80.25,2014-03-27,D,,
50516,9595,2016-04-06,97.24,2016-04-06,D,,
50517,9386,2016-04-06,26.97,2005-08-02,I,,
50518,6523,2016-04-06,58.12,2015-08-16,M,,
50519,5235,2016-04-06,80.09,2014-11-12,G,,
50520,10,2016-04-07,83.12,2001-01-01,C,,
50521,57,2016-04-07,21.15,2013-11-14,C,,
50522,264,2016-04-07,10.09,2004-06-17,B,,
50523,376,2016-04-07,24.51,2010-06-04,I,,
50524,933,2016-04-07,32.67,2014-11-12,N,,
50525,270,2016-04-07,13.02,2010-02-03,C,,
50526,1821,2016-04-07,8.11,2011-07-05,B,,
50527,1197,2016-04-07,24.59,2000-09-01,B,,
50528,2195,2016-04-07,14.74,2013-07-01,C,,
50529,4041,2016-04-07,17.13,2013-06-22,P,,
50530,3507,2016-04-07,5.63,2013-07-02,F,,
50531,3507,2016-04-07,22.86,2013-07-02,F,,
50532,2329,2016-04-07,19.67,2013-06-06,G,,
50533,4762,2016-04-07,12.20,2014-03-21,D,,
50534,3649,2016-04-07,32.40,2013-11-19,C,,
50535,5811,2016-04-07,16.38,2014-11-12,G,,
50536,5593,2016-04-07,67.08,2014-01-09,O,,
50537,6637,2016-04-07,8.20,2014-12-17,P,,
50538,6637,2016-04-07,0.84,2014-12-17,P,,
50539,5811,2016-04-07,38.62,2014-11-12,G,,
50540,6781,2016-04-07,0.00,2011-01-18,C,,
50541,8038,2016-04-07,38.93,2003-07-03,O,,
50542,6201,2016-04-07,55.74,2013-05-09,H,,
50543,118,2016-04-08,21.74,2007-05-02,I,,
50544,539,2016-04-08,57.58,2011-07-16,M,,
50545,1413,2016-04-08,9.00,2010-07-17,B,,
50546,599,2016-04-08,26.15,2009-09-01,B,,
50547,1539,2016-04-08,36.45,2015-12-12,C,,
50548,2915,2016-04-08,27.70,2016-04-08,C,,
50549,3119,2016-04-08,12.21,2016-03-17,D,,
50550,1024,2016-04-08,23.16,2013-12-11,D,,
50551,3339,2016-04-08,5.66,2016-02-24,B,,
50552,2660,2016-04-08,53.11,2013-06-05,I,,
50553,1302,2016-04-08,47.39,2015-08-01,J,,
50554,4230,2016-04-08,27.12,2013-07-02,G,,
50555,1827,2016-04-08,10.24,2013-07-01,I,,
50556,3649,2016-04-08,119.13,2013-11-19,C,,
50557,4006,2016-04-08,68.69,2014-11-10,H,,
50558,3885,2016-04-08,20.87,2014-03-21,M,,
50559,4873,2016-04-08,93.73,2013-10-04,G,,
50560,3649,2016-04-08,36.21,2013-11-19,C,,
50561,5425,2016-04-08,35.16,2013-11-04,E,,
50562,4245,2016-04-08,33.97,2013-09-17,O,,
50563,4924,2016-04-08,50.42,2014-01-09,H,,
50564,4364,2016-04-08,36.37,2013-12-03,G,,
50565,4873,2016-04-08,54.78,2013-10-04,G,,
50566,4281,2016-04-08,36.65,2013-11-04,G,,
50567,5308,2016-04-08,42.23,2013-11-04,H,,
50568,7729,2016-04-08,15.33,2003-06-07,C,,
50569,5485,2016-04-08,67.13,2006-05-05,I,,
50570,9240,2016-04-08,41.37,2015-09-16,C,,
50571,7042,2016-04-08,7.37,2009-06-03,G,,
50572,8188,2016-04-08,30.25,2007-08-09,H,,
50573,156,2016-04-09,13.85,2002-06-17,B,,
50574,495,2016-04-09,24.32,2010-10-02,J,,
50575,544,2016-04-09,34.25,2011-12-05,H,,
50576,1143,2016-04-09,8.20,2007-12-15,C,,
50577,1578,2016-04-09,4.91,2013-07-01,G,,
50578,28,2016-04-09,38.62,2011-04-16,J,,
50579,336,2016-04-09,49.28,2010-05-28,N,,
50580,1272,2016-04-09,10.48,2012-10-27,B,,
50581,336,2016-04-09,196.55,2010-05-28,N,,
50582,711,2016-04-09,40.76,2002-04-06,C,,
50583,1673,2016-04-09,72.05,2014-05-10,M,,
50584,2310,2016-04-09,8.93,2013-07-01,B,,
50585,3460,2016-04-09,44.69,2016-04-09,C,,
50586,1959,2016-04-09,79.61,2013-06-06,D,,
50587,1581,2016-04-09,29.43,2013-07-01,L,,
50588,3412,2016-04-09,53.70,2013-07-01,A,,
50589,4082,2016-04-09,110.58,2014-03-21,G,,
50590,3242,2016-04-09,12.78,2014-03-21,I,,
50591,3242,2016-04-09,16.54,2014-03-21,I,,
50592,3868,2016-04-09,8.19,2014-03-21,F,,
50593,3788,2016-04-09,17.13,2013-11-14,G,,
50594,1324,2016-04-09,20.41,2014-10-05,B,,
50595,2310,2016-04-09,29.51,2013-07-01,B,,
50596,3950,2016-04-09,28.27,2013-07-02,H,,
50597,3242,2016-04-09,18.38,2014-03-21,I,,
50598,3649,2016-04-09,38.88,2013-11-19,C,,
50599,3950,2016-04-09,75.03,2013-07-02,H,,
50600,3740,2016-04-09,10.57,2013-08-01,I,,
50601,5014,2016-04-09,22.87,2015-12-05,C,,
50602,4379,2016-04-09,35.16,2013-07-02,C,,
50603,6180,2016-04-09,19.67,2015-01-06,P,,
50604,3649,2016-04-09,20.84,2013-11-19,C,,
50605,7443,2016-04-09,36.80,2016-04-09,F,,
50606,5760,2016-04-09,0.82,2014-03-21,C,,
50607,6859,2016-04-09,58.38,2015-04-26,P,,
50608,6328,2016-04-09,19.17,2011-03-30,B,,
50609,6378,2016-04-09,50.22,2006-11-10,L,,
50610,8174,2016-04-09,8.60,2010-05-31,G,,
50611,4762,2016-04-09,61.27,2014-03-21,D,,
50612,6122,2016-04-09,46.56,2011-01-22,F,,
50613,6162,2016-04-09,29.18,2015-07-07,C,,
50614,5942,2016-04-09,69.01,2014-02-10,L,,
50615,4841,2016-04-09,85.32,2013-09-17,S,,
50616,306,2016-04-10,40.57,2008-12-12,E,,
50617,336,2016-04-10,110.47,2010-05-28,N,,
50618,205,2016-04-10,6.55,1999-06-27,B,,
50619,1159,2016-04-10,20.82,2011-09-11,B,,
50620,814,2016-04-10,12.29,2009-09-26,C,,
50621,490,2016-04-10,65.02,2009-09-11,H,,
50622,662,2016-04-10,38.83,2010-07-30,M,,
50623,1862,2016-04-10,6.97,2014-03-09,N,,
50624,1090,2016-04-10,44.59,2010-04-25,C,,
50625,99,2016-04-10,1.63,2010-12-12,B,,
50626,1855,2016-04-10,58.85,2012-11-30,H,,
50627,933,2016-04-10,69.97,2014-11-12,N,,
50628,803,2016-04-10,17.54,2012-06-26,H,,
50629,2777,2016-04-10,8.11,2012-01-13,B,,
50630,3119,2016-04-10,94.95,2016-03-17,D,,
50631,3663,2016-04-10,55.02,2015-07-03,C,,
50632,1971,2016-04-10,2.05,2013-10-17,B,,
50633,2461,2016-04-10,47.88,2014-11-12,A,,
50634,4118,2016-04-10,45.65,2016-04-10,B,,
50635,4186,2016-04-10,45.84,2016-04-10,M,,
50636,4340,2016-04-10,16.31,2014-03-21,P,,
50637,4072,2016-04-10,40.76,2014-03-21,M,,
50638,6100,2016-04-10,36.07,2016-04-10,B,,
50639,6732,2016-04-10,17.13,2014-01-15,D,,
50640,6740,2016-04-10,40.89,2014-01-09,O,,
50641,8334,2016-04-10,30.17,2016-04-10,I,,
50642,5258,2016-04-10,34.69,2014-03-29,C,,
50643,7145,2016-04-10,105.97,2015-12-01,F,,
50644,6389,2016-04-10,11.38,2016-01-03,M,,
50645,7728,2016-04-10,28.27,2006-03-31,M,,
50646,330,2016-04-11,8.93,2004-05-26,B,,
50647,340,2016-04-11,61.94,2007-04-18,E,,
50648,24,2016-04-11,9.42,2008-02-28,J,,
50649,1195,2016-04-11,29.43,2013-08-07,D,,
50650,3691,2016-04-11,46.66,2016-04-11,I,,
50651,2208,2016-04-11,298.65,2013-07-01,B,,
50652,4287,2016-04-11,10.65,2011-05-06,B,,
50653,2108,2016-04-11,13.85,2013-07-01,G,,
50654,4490,2016-04-11,100.17,2014-12-26,A,,
50655,3823,2016-04-11,26.97,2014-11-12,F,,
50656,5221,2016-04-11,28.61,2013-11-12,F,,
50657,3164,2016-04-11,54.84,2014-03-21,B,,
50658,5548,2016-04-11,27.79,2014-03-21,I,,
50659,4379,2016-04-11,8.20,2013-07-02,C,,
50660,7163,2016-04-11,81.98,2015-01-05,G,,
50661,5728,2016-04-11,75.14,2003-08-25,C,,
50662,6543,2016-04-11,99.92,2014-08-06,I,,
50663,8634,2016-04-11,43.34,2009-08-17,H,,
50664,161,2016-04-12,5.66,2002-08-04,B,,
50665,39,2016-04-12,21.29,2009-01-04,L,,
50666,1084,2016-04-12,47.80,2010-07-02,B,,
50667,39,2016-04-12,0.82,2009-01-04,L,,
50668,702,2016-04-12,62.82,2009-07-03,H,,
50669,762,2016-04-12,64.12,2009-11-01,C,,
50670,235,2016-04-12,79.36,2010-09-19,B,,
50671,1567,2016-04-12,45.00,2010-06-18,B,,
50672,656,2016-04-12,40.93,2012-07-17,M,,
50673,3414,2016-04-12,5.65,2016-04-12,B,,
50674,2392,2016-04-12,13.03,2013-07-01,M,,
50675,4429,2016-04-12,35.82,2016-04-12,C,,
50676,4689,2016-04-12,15.16,2016-04-12,M,,
50677,3649,2016-04-12,12.22,2013-11-19,C,,
50678,4892,2016-04-12,135.91,2013-11-04,D,,
50679,2297,2016-04-12,338.61,2013-07-02,N,,
50680,4527,2016-04-12,4.36,2013-08-16,A,,
50681,3567,2016-04-12,15.67,2013-07-25,A,,
50682,5483,2016-04-12,18.85,2013-10-04,H,,
50683,4075,2016-04-12,27.70,2013-07-02,D,,
50684,4465,2016-04-12,42.09,2013-07-02,D,,
50685,3242,2016-04-12,312.11,2014-03-21,I,,
50686,5389,2016-04-12,24.51,2013-09-18,I,,
50687,5624,2016-04-12,25.24,2012-05-08,C,,
50688,6687,2016-04-12,28.61,2015-12-05,I,,
50689,8570,2016-04-12,11.39,2008-12-06,B,,
50690,8812,2016-04-12,46.66,2016-04-12,B,,
50691,9003,2016-04-12,36.72,2016-04-12,C,,
50692,8344,2016-04-12,9.41,2013-04-19,M,,
50693,168,2016-04-13,43.81,2003-09-17,H,,
50694,795,2016-04-13,61.74,2009-06-28,M,,
50695,235,2016-04-13,51.83,2010-09-19,B,,
50696,336,2016-04-13,34.29,2010-05-28,N,,
50697,123,2016-04-13,5.58,2002-10-25,B,,
50698,630,2016-04-13,25.65,2010-03-20,I,,
50699,348,2016-04-13,147.79,2009-08-29,C,,
50700,1739,2016-04-13,130.77,2013-09-26,C,,
50701,2549,2016-04-13,33.52,2016-04-13,C,,
50702,1893,2016-04-13,75.33,2015-03-01,C,,
50703,2020,2016-04-13,36.98,2015-12-11,C,,
50704,2437,2016-04-13,3.69,2013-06-06,H,,
50705,3296,2016-04-13,11.39,2016-03-26,M,,
50706,4362,2016-04-13,31.07,2013-11-04,C,,
50707,4696,2016-04-13,103.46,2013-10-04,C,,
50708,4868,2016-04-13,51.56,2014-12-14,L,,
50709,3083,2016-04-13,20.41,2015-01-20,S,,
50710,5149,2016-04-13,31.89,2013-10-10,O,,
50711,6481,2016-04-13,60.57,2013-10-30,O,,
50712,6570,2016-04-13,81.35,2015-02-14,P,,
50713,5149,2016-04-13,23.69,2013-10-10,O,,
50714,5241,2016-04-13,46.29,2013-11-04,S,,
50715,8554,2016-04-13,14.67,2011-08-20,M,,
50716,10,2016-04-14,43.87,2001-01-01,C,,
50717,213,2016-04-14,45.56,2008-06-07,A,,
50718,26,2016-04-14,10.64,2003-06-18,B,,
50719,279,2016-04-14,18.77,2011-05-31,D,,
50720,309,2016-04-14,20.82,2012-02-04,B,,
50721,1244,2016-04-14,106.94,2013-04-01,B,,
50722,2078,2016-04-14,8.11,2014-10-01,I,,
50723,2028,2016-04-14,33.52,2014-07-28,G,,
50724,2732,2016-04-14,47.87,2016-04-14,C,,
50725,2796,2016-04-14,13.03,2015-03-14,M,,
50726,1417,2016-04-14,33.30,2007-03-02,B,,
50727,3409,2016-04-14,33.22,2013-07-25,G,,
50728,3047,2016-04-14,4.02,2015-05-09,C,,
50729,3853,2016-04-14,69.51,2016-04-14,C,,
50730,3279,2016-04-14,67.13,2016-01-14,C,,
50731,2408,2016-04-14,32.70,2013-05-18,G,,
50732,3242,2016-04-14,3.07,2014-03-21,I,,
50733,3649,2016-04-14,4.18,2013-11-19,C,,
50734,2759,2016-04-14,21.22,2013-05-26,C,,
50735,3385,2016-04-14,7.37,2013-11-04,D,,
50736,2688,2016-04-14,44.92,2013-07-01,O,,
50737,3449,2016-04-14,46.09,2013-07-01,C,,
50738,4757,2016-04-14,123.91,2013-10-04,S,,
50739,3242,2016-04-14,20.77,2014-03-21,I,,
50740,5830,2016-04-14,73.69,2013-12-03,L,,
